Species,plant_id,database,ref,interaction,lat,lon,Trophic.Niche,Realm
Tauraco schalowi,Bridelia brideliifolia,Dowsett-Lemaire(1988)TerreetVie43:251-285,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-13.2543,34.3015,Frugivore,Afrotropical
Tauraco schalowi,Bridelia micrantha,Dowsett-Lemaire(1988)TerreetVie43:251-285,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-13.2543,34.3015,Frugivore,Afrotropical
Tauraco schalowi,Prunus africana,Dowsett-Lemaire(1988)TerreetVie43:251-285,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-13.2543,34.3015,Frugivore,Afrotropical
Tauraco schalowi,Vepris stolzii,Dowsett-Lemaire(1988)TerreetVie43:251-285,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-13.2543,34.3015,Frugivore,Afrotropical
Tauraco schalowi,Casearia battiscombei,Dowsett-Lemaire(1988)TerreetVie43:251-285,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-13.2543,34.3015,Frugivore,Afrotropical
Tauraco schalowi,Allophylus abyssinicus,Dowsett-Lemaire(1988)TerreetVie43:251-285,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-13.2543,34.3015,Frugivore,Afrotropical
Tauraco schalowi,Celtis africana,Dowsett-Lemaire(1988)TerreetVie43:251-285,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-13.2543,34.3015,Frugivore,Afrotropical
Tauraco schalowi,Trema orientalis,Shanahanetal.(2001)BiologicalReviews76:529-572,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Tauraco schalowi,Ficus ingens,Shanahanetal.(2001)BiologicalReviews76:529-572,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Tauraco schalowi,Ficus polita,Shanahanetal.(2001)BiologicalReviews76:529-572,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Tauraco schalowi,Ficus sansibarica,Shanahanetal.(2001)BiologicalReviews76:529-572,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Tauraco schuettii,Ficus thonningii,Chapman&Chapman(1996)J.Trop;Ecol12:491 504,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,1.3733,32.2903,Frugivore,Afrotropical
Tauraco schuettii,Pseudospondias microcarpa,Chapman&Chapman(1996)J.Trop;Ecol12:491 504,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,1.3733,32.2903,Frugivore,Afrotropical
Tauraco schuettii,Parinari excelsa,Chapman&Chapman(1996)J.Trop;Ecol12:491 504,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,1.3733,32.2903,Frugivore,Afrotropical
Tauraco schuettii,Mimusops bagshawei,HBW,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Tauraco schuettii,Polyscias fulva,HBW,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Tauraco schuettii,Shirakiopsis elliptica,HBW,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Tauraco schuettii,Musanga cecropioides,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Ilex mitis,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Ekebergia capensis,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Ficus oreadryadum,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Maesa lanceolata,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Syzygium guineense,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Strombosia scheffleri,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Olea hochstetteri,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Olinia rochetiana,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Prunus africana,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Tauraco schuettii,Psychotria mahonii,Sun&Moermond(1997)Auk114(3):396-404,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-1.9403,29.8739,Frugivore,Afrotropical
Thescelocichla leucopleura,Balthasaria schliebenii,Brosset&Erard(1986)Terreetviesup.2-3,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.8037,11.6094,Frugivore,Afrotropical
Thescelocichla leucopleura,Trichilia emetica,Brosset&Erard(1986)Terreetviesup.2-3,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.8037,11.6094,Frugivore,Afrotropical
Thescelocichla leucopleura,Trichilia gilgiana,Brosset&Erard(1986)Terreetviesup.2-3,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.8037,11.6094,Frugivore,Afrotropical
Thescelocichla leucopleura,Trichilia prieuriana,Brosset&Erard(1986)Terreetviesup.2-3,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.8037,11.6094,Frugivore,Afrotropical
Thescelocichla leucopleura,Trichilia welwitschii,Brosset&Erard(1986)Terreetviesup.2-3,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.8037,11.6094,Frugivore,Afrotropical
Thescelocichla leucopleura,Musanga cecropioides,Brosset&Erard(1986)Terreetviesup.2-3,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.8037,11.6094,Frugivore,Afrotropical
Thescelocichla leucopleura,Heisteria parvifolia,Brosset&Erard(1986)Terreetviesup.2-3,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.8037,11.6094,Frugivore,Afrotropical
Thescelocichla leucopleura,Heisteria zimmereri,Brosset&Erard(1986)Terreetviesup.2-3,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.8037,11.6094,Frugivore,Afrotropical
Thescelocichla leucopleura,Morinda lucida,Dowsett-Lemaire(1996)Ostrich67:88-89,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.228,15.8277,Frugivore,Afrotropical
Thescelocichla leucopleura,Macaranga assas,Dowsett-Lemaire(1996)Ostrich67:88-89,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-0.228,15.8277,Frugivore,Afrotropical
Thescelocichla leucopleura,Ficus pseudomangifera,Dowsett-LemaireandDowsett(2014)BirdsofGhana,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,7.9465,-1.0232,Frugivore,Afrotropical
Thescelocichla leucopleura,Alchornea cordifolia,Dowsett-LemaireandDowsett(2014)BirdsofGhana,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,7.9465,-1.0232,Frugivore,Afrotropical
Thescelocichla leucopleura,Ficus exasperata,HBW,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Thescelocichla leucopleura,Macaranga barteri,HBW,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Thescelocichla leucopleura,Macaranga monandra,HBW,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
Thescelocichla leucopleura,Macaranga saccifera,HBW,"Durand‐Bessart, C., Cordeiro, N. J., Chapman, C. A., Abernethy, K., Forget, P. M., Fontaine, C., & Bretagnolle, F. (2023). Trait matching and sampling effort shape the structure of the frugivory network in Afrotropical forests. New Phytologist, 237(4), 1446-1462.",1,-8.7832,34.5085,Frugivore,Afrotropical
